,Date,Time,Currency,Name,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
2276,2023-05-23,08:30,GBP,Flash Services PMI,55.1,55.5,55.9,54.9,132069
2277,2023-05-23,13:45,USD,Flash Manufacturing PMI,48.5,50.0,50.2,50.4,132233
2278,2023-05-23,13:45,USD,Flash Services PMI,55.1,52.6,53.6,53.7,132246
2279,2023-05-24,02:00,NZD,Official Cash Rate,5.50%,5.50%,5.25%,,128278
2280,2023-05-24,02:00,NZD,RBNZ Monetary Policy Statement,,,,,128280
2281,2023-05-24,02:00,NZD,RBNZ Rate Statement,,,,,128279
2282,2023-05-24,03:00,NZD,RBNZ Press Conference,,,,,128281
2283,2023-05-24,06:00,GBP,CPI y/y,8.7%,8.2%,10.1%,,133407
2284,2023-05-24,09:30,GBP,BOE Gov Bailey Speaks,,,,,134138
2285,2023-05-24,13:00,GBP,BOE Gov Bailey Speaks,,,,,134139
2286,2023-05-24,18:00,USD,FOMC Meeting Minutes,,,,,130119
2287,2023-05-25,12:30,USD,Prelim GDP q/q,1.3%,1.1%,1.1%,,129799
2288,2023-05-25,12:30,USD,Unemployment Claims,229K,249K,225K,242K,130220
2289,2023-05-26,12:30,USD,Core PCE Price Index m/m,0.4%,0.3%,0.3%,,129819
2290,2023-05-30,14:00,USD,CB Consumer Confidence,102.3,99.1,103.7,101.3,130524
2291,2023-05-30,23:00,AUD,RBA Gov Lowe Speaks,,,,,134150
2292,2023-05-31,01:30,AUD,CPI y/y,6.8%,6.4%,6.3%,,132784
2293,2023-05-31,06:29,EUR,German Prelim CPI m/m,-0.1%,0.2%,0.4%,,131775
2294,2023-05-31,12:30,CAD,GDP m/m,0.0%,-0.1%,0.1%,,132557
2295,2023-05-31,14:00,USD,JOLTS Job Openings,10.10M,9.41M,9.75M,9.59M,132222
2296,2023-06-01,09:00,EUR,CPI Flash Estimate y/y,6.1%,6.3%,7.0%,,132662
2297,2023-06-01,12:15,USD,ADP Non-Farm Employment Change,278K,173K,291K,296K,133618
2298,2023-06-01,12:30,USD,Unemployment Claims,232K,236K,230K,229K,130221
2299,2023-06-01,14:00,USD,ISM Manufacturing PMI,46.9,47.0,47.1,,130015
2300,2023-06-02,12:30,USD,Average Hourly Earnings m/m,0.3%,0.3%,0.4%,0.5%,129737
2301,2023-06-02,12:30,USD,Non-Farm Employment Change,339K,193K,294K,253K,129739
2302,2023-06-02,12:30,USD,Unemployment Rate,3.7%,3.5%,3.4%,,129738
2303,2023-06-04,10:15,All,OPEC-JMMC Meetings,,,,,132394
2304,2023-06-05,06:30,CHF,CPI m/m,0.3%,0.3%,0.0%,,131396
2305,2023-06-05,14:00,USD,ISM Services PMI,50.3,52.6,51.9,,130057
2306,2023-06-06,04:30,AUD,Cash Rate,4.10%,3.85%,3.85%,,130286
2307,2023-06-06,04:30,AUD,RBA Rate Statement,,,,,130297
2308,2023-06-06,23:20,AUD,RBA Gov Lowe Speaks,,,,,134162
2309,2023-06-07,01:30,AUD,GDP q/q,0.2%,0.3%,0.6%,0.5%,131007
2310,2023-06-07,14:00,CAD,BOC Rate Statement,,,,,128246
2311,2023-06-07,14:00,CAD,Overnight Rate,4.75%,4.50%,4.50%,,128238
2312,2023-06-08,12:30,USD,Unemployment Claims,261K,236K,233K,232K,130222
2313,2023-06-09,12:30,CAD,Employment Change,-17.3K,21.2K,41.4K,,132528
2314,2023-06-09,12:30,CAD,Unemployment Rate,5.2%,5.1%,5.0%,,132527
2315,2023-06-13,06:00,GBP,Claimant Count Change,-13.6K,21.4K,23.4K,46.7K,133471
2316,2023-06-13,12:30,USD,Core CPI m/m,0.4%,0.4%,0.4%,,129679
2317,2023-06-13,12:30,USD,CPI m/m,0.1%,0.2%,0.4%,,129667
2318,2023-06-13,12:30,USD,CPI y/y,4.0%,4.1%,4.9%,,129691
2319,2023-06-13,14:00,GBP,BOE Gov Bailey Speaks,,,,,134177
2320,2023-06-14,06:00,GBP,GDP m/m,0.2%,0.2%,-0.3%,,133521
2321,2023-06-14,12:30,USD,Core PPI m/m,0.2%,0.2%,0.2%,,129708
2322,2023-06-14,12:30,USD,PPI m/m,-0.3%,-0.1%,0.2%,,129709
2323,2023-06-14,18:00,USD,Federal Funds Rate,5.25%,5.25%,5.25%,,128396
2324,2023-06-14,18:00,USD,FOMC Economic Projections,,,,,128410
2325,2023-06-14,18:00,USD,FOMC Statement,,,,,128404
2326,2023-06-14,18:30,USD,FOMC Press Conference,,,,,128416
2327,2023-06-14,22:45,NZD,GDP q/q,-0.1%,-0.1%,-0.7%,-0.6%,130908
2328,2023-06-15,01:30,AUD,Employment Change,75.9K,18.6K,-4.0K,-4.3K,131057
2329,2023-06-15,01:30,AUD,Unemployment Rate,3.6%,3.7%,3.7%,,131056
2330,2023-06-15,02:00,CNY,Industrial Production y/y,3.5%,3.5%,5.6%,,131619
2331,2023-06-15,12:15,EUR,Main Refinancing Rate,4.00%,4.00%,3.75%,,132444
2332,2023-06-15,12:15,EUR,Monetary Policy Statement,,,,,132445
2333,2023-06-15,12:30,USD,Core Retail Sales m/m,0.1%,0.1%,0.4%,,129861
2334,2023-06-15,12:30,USD,Empire State Manufacturing Index,6.6,-15.0,-31.8,,130045
2335,2023-06-15,12:30,USD,Retail Sales m/m,0.3%,-0.2%,0.4%,,129862
2336,2023-06-15,12:30,USD,Unemployment Claims,262K,246K,262K,261K,130223
2337,2023-06-15,12:45,EUR,ECB Press Conference,,,,,132446
2338,2023-06-16,02:47,JPY,Monetary Policy Statement,,,,,128150
2339,2023-06-16,06:30,JPY,BOJ Press Conference,,,,,128151
2340,2023-06-16,14:00,USD,Prelim UoM Consumer Sentiment,63.9,60.1,59.2,57.7,130423
2341,2023-06-16,18:00,USD,Treasury Currency Report,,,,,131309
2342,2023-06-21,06:02,GBP,CPI y/y,8.7%,8.4%,8.7%,,133413
2343,2023-06-21,14:00,USD,Fed Chair Powell Testifies,,,,,134196
2344,2023-06-22,07:30,CHF,SNB Monetary Policy Assessment,,,,,131314
2345,2023-06-22,07:30,CHF,SNB Policy Rate,1.75%,1.75%,1.50%,,131315
2346,2023-06-22,08:00,CHF,SNB Press Conference,,,,,131316
2347,2023-06-22,11:00,GBP,Monetary Policy Summary,,,,,133236
2348,2023-06-22,11:00,GBP,MPC Official Bank Rate Votes,7-0-2,7-0-2,7-0-2,,133238
2349,2023-06-22,11:00,GBP,Official Bank Rate,5.00%,4.75%,4.50%,,133237
2350,2023-06-22,11:15,GBP,BOE Gov Bailey Speaks,,,,,134224
2351,2023-06-22,12:30,USD,Unemployment Claims,264K,261K,264K,262K,130224
2352,2023-06-22,14:00,USD,Fed Chair Powell Testifies,,,,,134197
2353,2023-06-23,07:15,EUR,French Flash Manufacturing PMI,45.5,45.4,45.7,46.1,131985
2354,2023-06-23,07:15,EUR,French Flash Services PMI,48.0,52.2,52.5,52.8,131997
2355,2023-06-23,07:30,EUR,German Flash Manufacturing PMI,41.0,43.6,43.2,42.9,132008
2356,2023-06-23,07:30,EUR,German Flash Services PMI,54.1,56.3,57.2,57.8,132024
2357,2023-06-23,08:30,GBP,Flash Manufacturing PMI,46.2,46.9,47.1,46.9,132052
2358,2023-06-23,08:30,GBP,Flash Services PMI,53.7,54.8,55.2,55.1,132070
2359,2023-06-23,13:45,USD,Flash Manufacturing PMI,46.3,48.6,48.4,48.5,132234
2360,2023-06-23,13:45,USD,Flash Services PMI,54.1,53.9,54.9,55.1,132247
2361,2023-06-27,12:30,CAD,CPI m/m,0.4%,0.4%,0.7%,,132332
2362,2023-06-27,12:30,CAD,Median CPI y/y,3.9%,4.0%,4.3%,4.2%,132328
2363,2023-06-27,12:30,CAD,Trimmed CPI y/y,3.8%,3.9%,4.2%,,132329
2364,2023-06-27,14:00,USD,CB Consumer Confidence,109.7,103.9,102.5,102.3,130525
2365,2023-06-28,01:30,AUD,CPI y/y,5.6%,6.1%,6.8%,,132785
2366,2023-06-28,13:30,GBP,BOE Gov Bailey Speaks,,,,,134214
2367,2023-06-28,13:30,JPY,BOJ Gov Ueda Speaks,,,,,134212
2368,2023-06-28,13:30,USD,Fed Chair Powell Speaks,,,,,134215
2369,2023-06-29,06:29,EUR,German Prelim CPI m/m,0.3%,0.2%,-0.1%,,131776
2370,2023-06-29,06:30,USD,Fed Chair Powell Speaks,,,,,134226
2371,2023-06-29,12:30,USD,Final GDP q/q,2.0%,1.4%,1.3%,,129801
2372,2023-06-29,12:32,USD,Unemployment Claims,239K,264K,265K,264K,130225
2373,2023-06-30,12:30,CAD,GDP m/m,0.0%,0.2%,0.1%,0.0%,132558
2374,2023-06-30,12:30,USD,Core PCE Price Index m/m,0.3%,0.3%,0.4%,,129820
2375,2023-07-03,06:30,CHF,CPI m/m,0.1%,0.2%,0.3%,,131397
2376,2023-07-03,14:00,USD,ISM Manufacturing PMI,46.0,47.2,46.9,,130017
2377,2023-07-04,04:30,AUD,Cash Rate,4.10%,4.10%,4.10%,,130287
2378,2023-07-04,04:30,AUD,RBA Rate Statement,,,,,130298
2379,2023-07-05,10:15,All,OPEC Meetings,,,,,132387
2380,2023-07-05,18:00,USD,FOMC Meeting Minutes,,,,,130120
2381,2023-07-06,10:15,All,OPEC Meetings,,,,,134242
2382,2023-07-06,12:15,USD,ADP Non-Farm Employment Change,497K,226K,267K,278K,133619
2383,2023-07-06,12:30,USD,Unemployment Claims,248K,247K,236K,239K,130226
2384,2023-07-06,14:00,USD,ISM Services PMI,53.9,51.3,50.3,,130058
2385,2023-07-06,14:00,USD,JOLTS Job Openings,9.82M,9.93M,10.32M,10.10M,132223
2386,2023-07-07,12:30,CAD,Employment Change,59.9K,19.8K,-17.3K,,132529
2387,2023-07-07,12:30,CAD,Unemployment Rate,5.4%,5.3%,5.2%,,132530
2388,2023-07-07,12:30,USD,Average Hourly Earnings m/m,0.4%,0.3%,0.4%,0.3%,129740
2389,2023-07-07,12:30,USD,Non-Farm Employment Change,209K,224K,306K,339K,129742
2390,2023-07-07,12:30,USD,Unemployment Rate,3.6%,3.6%,3.7%,,129741
2391,2023-07-09,07:30,GBP,BOE Gov Bailey Speaks,,,,,134233
2392,2023-07-10,15:00,GBP,BOE Gov Bailey Speaks,,,,,134239
2393,2023-07-11,06:00,GBP,Claimant Count Change,25.7K,20.5K,-22.5K,-13.6K,133474
2394,2023-07-12,02:00,NZD,Official Cash Rate,5.50%,5.50%,5.50%,,128282
2395,2023-07-12,02:00,NZD,RBNZ Rate Statement,,,,,128283
2396,2023-07-12,03:10,AUD,RBA Gov Lowe Speaks,,,,,134240
2397,2023-07-12,08:00,GBP,BOE Gov Bailey Speaks,,,,,134236
2398,2023-07-12,12:30,USD,Core CPI m/m,0.2%,0.3%,0.4%,,129680
2399,2023-07-12,12:30,USD,CPI m/m,0.2%,0.3%,0.1%,,129668
2400,2023-07-12,12:30,USD,CPI y/y,3.0%,3.1%,4.0%,,129692
2401,2023-07-12,14:00,CAD,BOC Monetary Policy Report,,,,,128266
2402,2023-07-12,14:00,CAD,BOC Rate Statement,,,,,128247
2403,2023-07-12,14:00,CAD,Overnight Rate,5.00%,5.00%,4.75%,,128239
2404,2023-07-12,15:00,CAD,BOC Press Conference,,,,,128270
2405,2023-07-13,06:00,GBP,GDP m/m,-0.1%,-0.3%,0.2%,,133527
2406,2023-07-13,12:30,USD,Core PPI m/m,0.1%,0.2%,0.1%,0.2%,129710
2407,2023-07-13,12:30,USD,PPI m/m,0.1%,0.2%,-0.4%,-0.3%,129711
2408,2023-07-13,12:30,USD,Unemployment Claims,237K,251K,249K,248K,130227
2409,2023-07-14,14:00,USD,Prelim UoM Consumer Sentiment,72.6,65.5,64.4,63.9,130428
2410,2023-07-17,02:00,CNY,GDP q/y,6.3%,7.1%,4.5%,,131623
2411,2023-07-17,02:00,CNY,Industrial Production y/y,4.4%,2.5%,3.5%,,131625
2412,2023-07-17,12:30,USD,Empire State Manufacturing Index,1.1,-3.5,6.6,,130046
2413,2023-07-18,01:30,AUD,Monetary Policy Meeting Minutes,,,,,130309
2414,2023-07-18,12:30,CAD,CPI m/m,0.1%,0.3%,0.4%,,132337
2415,2023-07-18,12:30,CAD,Median CPI y/y,3.9%,3.7%,4.0%,3.9%,132333
2416,2023-07-18,12:30,CAD,Trimmed CPI y/y,3.7%,3.6%,3.8%,,132334
2417,2023-07-18,12:30,USD,Core Retail Sales m/m,0.2%,0.4%,0.3%,0.1%,129865
2418,2023-07-18,12:30,USD,Retail Sales m/m,0.2%,0.5%,0.5%,0.3%,129866
2419,2023-07-18,22:45,NZD,CPI q/q,1.1%,0.9%,1.2%,,130985
2420,2023-07-19,06:00,GBP,CPI y/y,7.9%,8.2%,8.7%,,133419
2421,2023-07-19,12:30,USD,Housing Starts,1.43M,1.48M,1.56M,1.63M,129947
2422,2023-07-20,01:30,AUD,Employment Change,32.6K,15.4K,76.5K,75.9K,131058
2423,2023-07-20,01:30,AUD,Unemployment Rate,3.5%,3.6%,3.5%,3.6%,131059
2424,2023-07-20,12:30,USD,Unemployment Claims,228K,239K,237K,,130228
2425,2023-07-24,07:15,EUR,French Flash Manufacturing PMI,44.5,46.1,46.0,45.5,131986
2426,2023-07-24,07:15,EUR,French Flash Services PMI,47.4,48.5,48.0,,131998
2427,2023-07-24,07:30,EUR,German Flash Manufacturing PMI,38.8,40.9,40.6,41.0,132010
2428,2023-07-24,07:30,EUR,German Flash Services PMI,52.0,53.2,54.1,,132023
2429,2023-07-24,08:30,GBP,Flash Manufacturing PMI,45.0,46.1,46.5,46.2,132066
2430,2023-07-24,08:30,GBP,Flash Services PMI,51.5,53.1,53.7,,132050
2431,2023-07-24,13:45,USD,Flash Manufacturing PMI,49.0,46.1,46.3,,132235
2432,2023-07-24,13:45,USD,Flash Services PMI,52.4,54.0,54.4,54.1,132248
2433,2023-07-25,14:00,USD,CB Consumer Confidence,117.0,112.1,110.1,109.7,130526
2434,2023-07-26,01:30,AUD,CPI q/q,0.8%,1.0%,1.4%,,131016
2435,2023-07-26,01:30,AUD,CPI y/y,5.4%,5.4%,5.6%,,132786
2436,2023-07-26,01:30,AUD,Trimmed Mean CPI q/q,0.9%,1.1%,1.2%,,131020
2437,2023-07-26,18:00,USD,Federal Funds Rate,5.50%,5.50%,5.25%,,128397
2438,2023-07-26,18:00,USD,FOMC Statement,,,,,128405
2439,2023-07-26,18:30,USD,FOMC Press Conference,,,,,128417
2440,2023-07-27,12:15,EUR,Main Refinancing Rate,4.25%,4.25%,4.00%,,132448
2441,2023-07-27,12:15,EUR,Monetary Policy Statement,,,,,132449
2442,2023-07-27,12:30,USD,Advance GDP q/q,2.4%,1.8%,2.0%,1.1%,129804
2443,2023-07-27,12:30,USD,Unemployment Claims,221K,234K,228K,,130229
2444,2023-07-27,12:45,EUR,ECB Press Conference,,,,,132447
2445,2023-07-28,03:28,JPY,BOJ Outlook Report,,,,,128155
2446,2023-07-28,03:28,JPY,Monetary Policy Statement,,,,,128153
2447,2023-07-28,06:29,EUR,German Prelim CPI m/m,0.3%,0.3%,0.3%,,131777
2448,2023-07-28,06:30,JPY,BOJ Press Conference,,,,,128154
2449,2023-07-28,12:30,CAD,GDP m/m,0.3%,0.3%,0.1%,0.0%,132559
2450,2023-07-28,12:30,USD,Core PCE Price Index m/m,0.2%,0.2%,0.3%,,129821
2451,2023-07-28,12:30,USD,Employment Cost Index q/q,1.0%,1.1%,1.2%,,129660
2452,2023-07-28,14:00,USD,Revised UoM Consumer Sentiment,71.6,72.6,72.6,,130429
2453,2023-07-31,01:30,CNY,Manufacturing PMI,49.3,48.9,49.0,,131457
2454,2023-08-01,04:30,AUD,Cash Rate,4.10%,4.35%,4.10%,,130288
2455,2023-08-01,04:30,AUD,RBA Rate Statement,,,,,130299
2456,2023-08-01,14:00,USD,ISM Manufacturing PMI,46.4,46.9,46.0,,130019
2457,2023-08-01,14:00,USD,JOLTS Job Openings,9.58M,9.61M,9.62M,9.82M,132224
2458,2023-08-01,22:45,NZD,Employment Change q/q,1.0%,0.6%,1.1%,0.8%,130956
2459,2023-08-01,22:45,NZD,Unemployment Rate,3.6%,3.5%,3.4%,,130955
2460,2023-08-02,12:15,USD,ADP Non-Farm Employment Change,324K,191K,455K,497K,133620
2461,2023-08-03,06:30,CHF,CPI m/m,-0.1%,-0.1%,0.1%,,131398
2462,2023-08-03,11:00,GBP,BOE Monetary Policy Report,,,,,133253
2463,2023-08-03,11:00,GBP,Monetary Policy Summary,,,,,133241
2464,2023-08-03,11:00,GBP,MPC Official Bank Rate Votes,8-0-1,7-0-2,7-0-2,,133240
2465,2023-08-03,11:00,GBP,Official Bank Rate,5.25%,5.25%,5.00%,,133239
2466,2023-08-03,11:30,GBP,BOE Gov Bailey Speaks,,,,,134265
2467,2023-08-03,12:30,USD,Unemployment Claims,227K,226K,221K,221K,130230
2468,2023-08-03,14:00,USD,ISM Services PMI,52.7,53.1,53.9,,130059
2469,2023-08-04,12:30,CAD,Employment Change,-6.4K,24.6K,59.9K,,132531
2470,2023-08-04,12:30,CAD,Unemployment Rate,5.5%,5.5%,5.4%,,132532
2471,2023-08-04,12:30,USD,Average Hourly Earnings m/m,0.4%,0.3%,0.4%,,129743
2472,2023-08-04,12:30,USD,Non-Farm Employment Change,187K,205K,185K,209K,129745
2473,2023-08-04,12:30,USD,Unemployment Rate,3.5%,3.6%,3.6%,,129744
2474,2023-08-09,01:30,CNY,CPI y/y,-0.3%,-0.4%,0.0%,,131555
2475,2023-08-09,03:00,NZD,Inflation Expectations q/q,2.83%,,2.79%,,131181
2476,2023-08-10,12:30,USD,Core CPI m/m,0.2%,0.2%,0.2%,,129681
2477,2023-08-10,12:30,USD,CPI m/m,0.2%,0.2%,0.2%,,129669
2478,2023-08-10,12:30,USD,CPI y/y,3.2%,3.3%,3.0%,,129693
2479,2023-08-10,12:30,USD,Unemployment Claims,248K,231K,227K,,130231
2480,2023-08-10,23:30,AUD,RBA Gov Lowe Speaks,,,,,134299
2481,2023-08-11,06:00,GBP,GDP m/m,0.5%,0.2%,-0.1%,,133538
2482,2023-08-11,12:30,USD,Core PPI m/m,0.3%,0.2%,-0.1%,0.1%,129712
2483,2023-08-11,12:30,USD,PPI m/m,0.3%,0.2%,0.0%,0.1%,129713
2484,2023-08-11,14:00,USD,Prelim UoM Consumer Sentiment,71.2,71.4,71.6,72.6,130432
2485,2023-08-15,01:30,AUD,Monetary Policy Meeting Minutes,,,,,130310
2486,2023-08-15,01:30,AUD,Wage Price Index q/q,0.8%,0.9%,0.8%,,131028
2487,2023-08-15,02:00,CNY,Industrial Production y/y,3.7%,4.3%,4.4%,,131630
2488,2023-08-15,06:00,GBP,Claimant Count Change,29.0K,19.6K,16.2K,25.7K,133477
2489,2023-08-15,12:30,CAD,CPI m/m,0.6%,0.3%,0.1%,,132342
2490,2023-08-15,12:30,CAD,Median CPI y/y,3.7%,3.7%,3.7%,3.9%,132338
2491,2023-08-15,12:30,CAD,Trimmed CPI y/y,3.6%,3.6%,3.7%,,132339
2492,2023-08-15,12:30,USD,Core Retail Sales m/m,1.0%,0.4%,0.2%,,129863
2493,2023-08-15,12:30,USD,Empire State Manufacturing Index,-19.0,-0.9,1.1,,130047
2494,2023-08-15,12:30,USD,Retail Sales m/m,0.7%,0.4%,0.3%,0.2%,129864
2495,2023-08-16,02:00,NZD,Official Cash Rate,5.50%,5.50%,5.50%,,128284
2496,2023-08-16,02:00,NZD,RBNZ Monetary Policy Statement,,,,,128286
2497,2023-08-16,02:00,NZD,RBNZ Rate Statement,,,,,128285
2498,2023-08-16,03:00,NZD,RBNZ Press Conference,,,,,128287
2499,2023-08-16,06:00,GBP,CPI y/y,6.8%,6.7%,7.9%,,133425
2500,2023-08-16,18:00,USD,FOMC Meeting Minutes,,,,,130121
2501,2023-08-17,01:30,AUD,Employment Change,-14.6K,14.6K,31.6K,32.6K,131061
2502,2023-08-17,01:30,AUD,Unemployment Rate,3.7%,3.6%,3.5%,,131060
2503,2023-08-17,12:30,USD,Unemployment Claims,239K,240K,250K,248K,130232
2504,2023-08-21,01:15,CNY,1-y Loan Prime Rate,3.45%,3.40%,3.55%,,134405
2505,2023-08-23,07:15,EUR,French Flash Manufacturing PMI,46.4,45.1,45.1,44.5,131987
2506,2023-08-23,07:15,EUR,French Flash Services PMI,46.7,47.5,47.1,47.4,131999
2507,2023-08-23,07:30,EUR,German Flash Manufacturing PMI,39.1,38.9,38.8,,132011
2508,2023-08-23,07:30,EUR,German Flash Services PMI,47.3,51.5,52.3,52.0,132022
2509,2023-08-23,08:30,GBP,Flash Manufacturing PMI,42.5,45.1,45.3,45.0,132048
2510,2023-08-23,08:30,GBP,Flash Services PMI,48.7,50.9,51.5,,132071
2511,2023-08-23,13:45,USD,Flash Manufacturing PMI,47.0,48.9,49.0,,132236
2512,2023-08-23,13:45,USD,Flash Services PMI,51.0,52.1,52.3,52.4,132249
2513,2023-08-24,12:30,USD,Unemployment Claims,230K,239K,240K,239K,130233
2514,2023-08-25,08:00,EUR,German ifo Business Climate,85.7,86.8,87.4,87.3,131703
2515,2023-08-25,14:00,USD,Revised UoM Consumer Sentiment,69.5,71.2,71.2,,130434
2516,2023-08-25,14:05,USD,Fed Chair Powell Speaks,,,,,134415
2517,2023-08-25,16:15,All,Jackson Hole Symposium,,,,,132431
2518,2023-08-25,19:00,EUR,ECB President Lagarde Speaks,,,,,134419
2519,2023-08-29,07:40,AUD,RBA Gov-Designate Bullock Speaks,,,,,134424
2520,2023-08-29,13:00,USD,S&P/CS Composite-20 HPI y/y,-1.2%,-1.5%,-1.7%,,130035
2521,2023-08-29,14:00,USD,CB Consumer Confidence,106.1,116.0,114.0,117.0,130527
2522,2023-08-29,14:00,USD,JOLTS Job Openings,8.83M,9.49M,9.17M,9.58M,132225
2523,2023-08-30,01:30,AUD,CPI y/y,4.9%,5.2%,5.4%,,132787
2524,2023-08-30,06:29,EUR,German Prelim CPI m/m,0.3%,0.3%,0.3%,,131778
2525,2023-08-30,07:00,EUR,Spanish Flash CPI y/y,2.6%,2.5%,2.3%,,129368
2526,2023-08-30,12:15,USD,ADP Non-Farm Employment Change,177K,194K,371K,324K,133621
2527,2023-08-30,12:30,USD,Prelim GDP q/q,2.1%,2.4%,2.4%,,129806
2528,2023-08-31,01:30,CNY,Manufacturing PMI,49.7,49.1,49.3,,131459
2529,2023-08-31,12:30,USD,Core PCE Price Index m/m,0.2%,0.2%,0.2%,,129822
2530,2023-08-31,12:30,USD,Unemployment Claims,228K,236K,232K,230K,130234
2531,2023-08-31,12:30,USD,Core PCE Price Index m/m,0.2%,0.2%,0.2%,,129822
2532,2023-08-31,12:30,USD,Unemployment Claims,228K,236K,232K,230K,130234
2533,2023-09-01,06:30,CHF,CPI m/m,0.2%,0.2%,-0.1%,,131399
2534,2023-09-01,12:30,CAD,GDP m/m,-0.2%,-0.2%,0.2%,0.3%,132560
2535,2023-09-01,12:30,USD,Average Hourly Earnings m/m,0.2%,0.3%,0.4%,,129746
2536,2023-09-01,12:30,USD,Non-Farm Employment Change,187K,169K,157K,187K,129748
2537,2023-09-01,12:30,USD,Unemployment Rate,3.8%,3.5%,3.5%,,129747
2538,2023-09-01,14:00,USD,ISM Manufacturing PMI,47.6,46.9,46.4,,130021
2539,2023-09-05,04:30,AUD,Cash Rate,4.10%,4.10%,4.10%,,130289
2540,2023-09-05,04:30,AUD,RBA Rate Statement,,,,,130300
2541,2023-09-06,01:30,AUD,GDP q/q,0.4%,0.4%,0.4%,0.2%,131008
2542,2023-09-06,14:00,CAD,BOC Rate Statement,,,,,128248
2543,2023-09-06,14:00,CAD,Overnight Rate,5.00%,5.00%,5.00%,,128240
2544,2023-09-06,14:00,USD,ISM Services PMI,54.5,52.5,52.7,,130060
2545,2023-09-07,12:30,USD,Unemployment Claims,216K,232K,229K,228K,130235
2546,2023-09-07,17:55,CAD,BOC Gov Macklem Speaks,,,,,134439
2547,2023-09-08,12:30,CAD,Employment Change,39.9K,18.9K,-6.4K,,132533
2548,2023-09-08,12:30,CAD,Unemployment Rate,5.5%,5.6%,5.5%,,132534
2549,2023-09-09,01:30,CNY,CPI y/y,0.1%,0.2%,-0.3%,,131557
2550,2023-09-12,06:00,GBP,Claimant Count Change,0.9K,17.1K,7.3K,29.0K,133480
2551,2023-09-13,06:00,GBP,GDP m/m,-0.5%,-0.2%,0.5%,,133539
2552,2023-09-13,12:30,USD,Core CPI m/m,0.3%,0.2%,0.2%,,129682
2553,2023-09-13,12:30,USD,CPI m/m,0.6%,0.6%,0.2%,,129670
2554,2023-09-13,12:30,USD,CPI y/y,3.7%,3.6%,3.2%,,129694
2555,2023-09-14,01:30,AUD,Employment Change,64.9K,25.4K,-1.4K,-14.6K,131063
2556,2023-09-14,01:30,AUD,Unemployment Rate,3.7%,3.7%,3.7%,,131062
2557,2023-09-14,12:15,EUR,Main Refinancing Rate,4.50%,4.25%,4.25%,,132452
2558,2023-09-14,12:15,EUR,Monetary Policy Statement,,,,,132451
2559,2023-09-14,12:30,USD,Core PPI m/m,0.2%,0.2%,0.4%,0.3%,129714
2560,2023-09-14,12:30,USD,Core Retail Sales m/m,0.6%,0.4%,0.7%,1.0%,129867
2561,2023-09-14,12:30,USD,PPI m/m,0.7%,0.4%,0.4%,0.3%,129715
2562,2023-09-14,12:30,USD,Retail Sales m/m,0.6%,0.1%,0.5%,0.7%,129868
2563,2023-09-14,12:30,USD,Unemployment Claims,220K,226K,217K,216K,130236
2564,2023-09-14,12:45,EUR,ECB Press Conference,,,,,132450
2565,2023-09-15,02:00,CNY,Industrial Production y/y,4.5%,3.9%,3.7%,,131635
2566,2023-09-15,12:30,USD,Empire State Manufacturing Index,1.9,-9.9,-19.0,,130048
2567,2023-09-15,14:00,USD,Prelim UoM Consumer Sentiment,67.7,69.0,69.5,71.2,130435
2568,2023-09-19,01:30,AUD,Monetary Policy Meeting Minutes,,,,,130311
2569,2023-09-19,12:30,CAD,CPI m/m,0.4%,0.2%,0.6%,,132347
2570,2023-09-19,12:30,CAD,Median CPI y/y,4.1%,3.7%,3.9%,3.7%,132343
2571,2023-09-19,12:30,CAD,Trimmed CPI y/y,3.9%,3.7%,3.6%,,132344
2572,2023-09-20,01:15,CNY,1-y Loan Prime Rate,3.45%,3.45%,3.45%,,134406
2573,2023-09-20,01:15,CNY,5-y Loan Prime Rate,4.20%,4.20%,4.20%,,134354
2574,2023-09-20,06:00,GBP,CPI y/y,6.7%,7.0%,6.8%,,133430
2575,2023-09-20,18:00,USD,Federal Funds Rate,5.50%,5.50%,5.50%,,128398
2576,2023-09-20,18:00,USD,FOMC Economic Projections,,,,,128411
2577,2023-09-20,18:00,USD,FOMC Statement,,,,,128406
2578,2023-09-20,18:30,USD,FOMC Press Conference,,,,,128418
2579,2023-09-20,22:45,NZD,GDP q/q,0.9%,0.4%,0.0%,-0.1%,130909
2580,2023-09-21,07:30,CHF,SNB Monetary Policy Assessment,,,,,131317
2581,2023-09-21,07:30,CHF,SNB Policy Rate,1.75%,2.00%,1.75%,,131318
2582,2023-09-21,08:00,CHF,SNB Press Conference,,,,,131319
2583,2023-09-21,11:00,GBP,Monetary Policy Summary,,,,,133243
2584,2023-09-21,11:00,GBP,MPC Official Bank Rate Votes,4-0-5,7-0-2,8-0-1,,133244
2585,2023-09-21,11:00,GBP,Official Bank Rate,5.25%,5.50%,5.25%,,133242
2586,2023-09-21,12:30,USD,Unemployment Claims,201K,224K,221K,220K,130237
2587,2023-09-22,02:52,JPY,Monetary Policy Statement,,,,,128158
2588,2023-09-22,06:00,GBP,Retail Sales m/m,0.4%,0.5%,-1.1%,-1.2%,133571
2589,2023-09-22,06:30,JPY,BOJ Press Conference,,,,,128159
